Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
PGHY,,EJ4500587,Costa Rica Government International Bond,4.25,01/26/2023,11/21/2012,N/A,B/B2,"500,000",476250.0,0.25,10/09/2020
PGHY,,058498AR7,Ball Corp,5.00,03/15/2022,03/09/2012,N/A,BB+/Ba1,"450,000",475301.25,0.25,10/09/2020
PGHY,,EJ1769516,Ajecorp BV,6.50,05/14/2022,05/14/2012,11/09/2020,B/NR,"475,000",474294.63,0.25,10/09/2020
PGHY,,29085TAB9,Emeco Pty Ltd,9.25,03/31/2022,03/31/2017,10/15/2020,B+/B1,"450,669",471940.58,0.24,10/09/2020
PGHY,,294829AA4,Telefonaktiebolaget LM Ericsson,4.12,05/15/2022,05/09/2012,N/A,BB+/Ba1,"450,000",471465.0,0.24,10/09/2020
PGHY,,24702RAQ4,Dell Inc,4.62,04/01/2021,03/31/2011,N/A,BB-/Ba2,"464,000",470902.0,0.24,10/09/2020
PGHY,,88947EAK6,Toll Brothers Finance Corp,5.88,02/15/2022,02/07/2012,11/15/2021,BB+/Ba1,"450,000",470250.0,0.24,10/09/2020
PGHY,,013817AQ4,Howmet Aerospace Inc,5.87,02/23/2022,05/02/2007,N/A,BB+/Ba3,"440,000",469260.0,0.24,10/09/2020
PGHY,,QZ6972702,Jubilant Pharma Ltd/SG,4.88,10/06/2021,10/06/2016,11/09/2020,BB-/NR,"466,667",469000.23,0.24,10/09/2020
PGHY,,JK5297847,YPF SA,8.50,03/23/2021,03/23/2016,N/A,NR/Caa3,"500,000",468380.0,0.24,10/09/2020
PGHY,,EK0489659,Vericast Corp,9.25,03/01/2021,02/04/2014,11/09/2020,CCC-/Caa3,"466,000",467456.25,0.24,10/09/2020
PGHY,,EK4141058,Ladder Capital Finance Holdings LLLP / Ladder Capital Financ,5.88,08/01/2021,08/01/2014,11/09/2020,B+/Ba2,"465,000",466395.0,0.24,10/09/2020
PGHY,,12803X2B6,Caixa Economica Federal,3.50,11/07/2022,11/05/2012,N/A,NA/Ba2,"450,000",464850.0,0.24,10/09/2020
PGHY,,315292AM4,Ferrellgas LP / Ferrellgas Finance Corp,6.50,05/01/2021,07/06/2011,11/09/2020,C/Caa3,"500,000",464312.5,0.24,10/09/2020
PGHY,,ZR1759177,Fujian Zhanglong Group Co Ltd,5.88,08/26/2022,08/26/2019,N/A,NA/NA,"450,000",456750.0,0.24,10/09/2020
PGHY,,AO5145690,NGPL PipeCo LLC,4.38,08/15/2022,08/01/2017,05/15/2022,BBB-/Baa3,"440,000",456396.74,0.24,10/09/2020
PGHY,,AF2714109,SoftBank Group Corp,5.38,07/30/2022,07/28/2015,04/30/2022,BB+/Ba3u,"435,000",455386.28,0.24,10/09/2020
PGHY,,EJ9404702,Navios Maritime Holdings Inc / Navios Maritime Finance II US,7.38,01/15/2022,11/29/2013,11/09/2020,CCC+/Caa1,"1,000,000",452500.0,0.23,10/09/2020
PGHY,,AX3286595,Easy Tactic Ltd,8.12,02/27/2023,02/27/2019,02/27/2021,NA/NA,"500,000",451863.8,0.23,10/09/2020
PGHY,,EJ9107842,Navios Maritime Acquisition Corp / Navios Acquisition Financ,8.12,11/15/2021,11/13/2013,11/09/2020,B-/B3,"650,000",450329.75,0.23,10/09/2020
PGHY,,AP9457122,Welltec A/S,9.50,12/01/2022,11/28/2017,11/09/2020,B-/B3,"500,000",450000.0,0.23,10/09/2020
PGHY,,AN9885699,Republic of Belarus International Bond,6.88,02/28/2023,06/29/2017,N/A,B/B3u,"450,000",448312.5,0.23,10/09/2020
PGHY,,172441AX5,Cinemark USA Inc,5.12,12/15/2022,05/23/2013,11/09/2020,B+/Caa1,"500,000",444687.5,0.23,10/09/2020
PGHY,,00164VAC7,AMC Networks Inc,4.75,12/15/2022,12/17/2012,11/09/2020,BB/Ba3,"442,000",442983.45,0.23,10/09/2020
PGHY,,AP6546356,Jiangsu Nantong Sanjian International Co Ltd,7.80,10/26/2020,10/26/2017,N/A,NR/Caa2,"500,000",441547.53,0.23,10/09/2020
PGHY,,EJ4165167,Bolivian Government International Bond,4.88,10/29/2022,10/29/2012,N/A,B+/B2,"450,000",441461.25,0.23,10/09/2020
PGHY,,747328AA0,Pyxus Holdings Inc,10.00,08/24/2024,08/24/2020,08/24/2022,NR/NR,"510,625",440414.06,0.23,10/09/2020
PGHY,,78410GAB0,SBA Communications Corp,4.00,10/01/2022,07/09/2018,11/09/2020,BB-/B1,"435,000",439621.88,0.23,10/09/2020
PGHY,,125581GQ5,CIT Group Inc,5.00,08/15/2022,08/03/2012,N/A,BB+/Ba1,"420,000",435304.8,0.22,10/09/2020
PGHY,,852061AS9,Sprint Communications Inc,6.00,11/15/2022,11/14/2012,N/A,BB/B1,"400,000",433500.0,0.22,10/09/2020
PGHY,,QJ9347908,Banco Hipotecario SA,9.75,11/30/2020,11/30/2015,N/A,CC/WR,"500,000",432005.0,0.22,10/09/2020
PGHY,,74819RAP1,Quebecor Media Inc,5.75,01/15/2023,05/14/2013,N/A,BB-/Ba2,"400,000",432000.0,0.22,10/09/2020
PGHY,,EK7491393,Cogent Communications Group Inc,5.38,03/01/2022,02/20/2015,12/01/2021,B+/Ba3,"415,000",426115.78,0.22,10/09/2020
PGHY,,LW3001234,Evraz PLC,6.75,01/31/2022,06/16/2016,N/A,BB+/NR,"400,000",425680.0,0.22,10/09/2020
PGHY,,EI8225332,Serbia International Bond,7.25,09/28/2021,09/28/2011,N/A,BB+/Ba3,"400,000",423728.0,0.22,10/09/2020
PGHY,,526057BN3,Lennar Corp,4.75,11/15/2022,09/05/2013,08/15/2022,BB+/Ba1,"400,000",422890.0,0.22,10/09/2020
PGHY,,EK1543181,Nielsen Finance LLC / Nielsen Finance Co,5.00,04/15/2022,04/11/2014,11/09/2020,BB-/B2,"422,000",422422.0,0.22,10/09/2020
PGHY,,125581GR3,CIT Group Inc,5.00,08/01/2023,08/01/2013,N/A,BB+/Ba1,"400,000",421750.0,0.22,10/09/2020
PGHY,,EJ2584112,Georgian Railway JSC,7.75,07/11/2022,07/05/2012,N/A,B+/NA,"400,000",421740.8,0.22,10/09/2020
PGHY,,46556MAH5,Itau Unibanco Holding SA/Cayman Island,5.50,08/06/2022,08/06/2012,N/A,NA/Ba3,"400,000",421300.0,0.22,10/09/2020
PGHY,,85172FAK5,OneMain Finance Corp,6.12,05/15/2022,05/15/2017,N/A,BB-/Ba3,"400,000",420500.0,0.22,10/09/2020
PGHY,,48666KAT6,KB Home,7.00,12/15/2021,10/29/2013,09/15/2021,BB/Ba3,"400,000",420162.0,0.22,10/09/2020
PGHY,,29266RAC2,Edgewell Personal Care Co,4.70,05/24/2022,05/24/2012,N/A,BB/Ba3,"407,000",419973.13,0.22,10/09/2020
PGHY,,532716AU1,L Brands Inc,5.62,02/15/2022,02/07/2012,N/A,B+/B2,"400,000",419630.0,0.22,10/09/2020
PGHY,,50076QAZ9,Kraft Heinz Foods Co,3.50,06/06/2022,01/14/2013,N/A,BB+/Baa3,"398,000",419020.36,0.22,10/09/2020
PGHY,,EJ4222752,Industrial Senior Trust,5.50,11/01/2022,11/01/2012,N/A,NR/Ba1,"400,000",419004.0,0.22,10/09/2020
PGHY,,25470XAJ4,DISH DBS Corp,5.88,07/15/2022,10/09/2012,N/A,B-/B2,"402,000",418984.5,0.22,10/09/2020
PGHY,,60855RAG5,Molina Healthcare Inc,5.38,11/15/2022,09/15/2016,08/15/2022,BB-/Ba3,"400,000",418750.0,0.22,10/09/2020
PGHY,,46556MAF9,Itau Unibanco Holding SA/Cayman Island,5.65,03/19/2022,03/19/2012,N/A,NA/Ba3,"400,000",418600.0,0.22,10/09/2020
PGHY,,AR2107647,CSN Resources SA,7.62,02/13/2023,02/13/2018,02/13/2021,NA/B2,"400,000",417396.0,0.22,10/09/2020
PGHY,,AN1048676,KazMunayGas National Co JSC,3.88,04/19/2022,04/19/2017,N/A,BB/Baa3,"400,000",416046.4,0.22,10/09/2020
PGHY,,AO5457038,Atento Luxco 1 SA,6.12,08/10/2022,08/10/2017,10/26/2020,NA/Ba3,"450,000",415125.0,0.21,10/09/2020
PGHY,,63938CAF5,Navient Corp,6.50,06/15/2022,03/07/2017,N/A,B+/Ba3,"400,000",415000.0,0.21,10/09/2020
PGHY,,87264AAR6,T-Mobile USA Inc,4.00,04/15/2022,03/16/2017,03/16/2022,BB/Ba3,"402,000",414307.23,0.21,10/09/2020
PGHY,,ZR4398163,Zhangzhou Jiulongjiang Group Co Ltd,5.60,09/10/2022,09/10/2019,N/A,NR/NR,"400,000",413999.68,0.21,10/09/2020
PGHY,,390607AE9,Great Lakes Dredge & Dock Corp,8.00,05/15/2022,09/15/2017,10/26/2020,B/B3,"400,000",413906.0,0.21,10/09/2020
PGHY,,AQ8523286,Natura Cosmeticos SA,5.38,02/01/2023,02/01/2018,02/01/2021,BB-/NR,"400,000",413504.0,0.21,10/09/2020
PGHY,,LW8500941,Sri Lanka Government International Bond,5.75,01/18/2022,07/18/2016,N/A,B-/Caa1,"520,000",413400.0,0.21,10/09/2020
PGHY,,AM2736420,Egypt Government International Bond,6.12,01/31/2022,01/31/2017,N/A,B/B2,"400,000",413088.0,0.21,10/09/2020
PGHY,,651229AM8,Newell Brands Inc,4.00,06/15/2022,06/14/2012,03/15/2022,BB+/Ba1,"400,000",413000.0,0.21,10/09/2020
PGHY,,AN5282354,FMG Resources August 2006 Pty Ltd,4.75,05/15/2022,05/12/2017,02/15/2022,BB+/Ba1,"400,000",411750.0,0.21,10/09/2020
PGHY,,ZR4950229,ReNew Power Pvt Ltd,6.45,09/27/2022,09/12/2019,06/27/2022,BB-/NR,"400,000",410900.0,0.21,10/09/2020
PGHY,,EK7459432,International Game Technology PLC,6.25,02/15/2022,02/13/2015,08/15/2021,BB/Ba3,"400,000",410750.0,0.21,10/09/2020
PGHY,,EI6144287,Croatia Government International Bond,6.38,03/24/2021,03/24/2011,N/A,BBB-/Ba2,"400,000",410671.6,0.21,10/09/2020
PGHY,,AO5480774,Azure Power Energy Ltd,5.50,11/03/2022,08/03/2017,11/09/2020,NR/Ba2,"400,000",410626.0,0.21,10/09/2020
PGHY,,QZ1607535,Avon International Operations Inc,7.88,08/15/2022,08/15/2016,11/02/2020,BB/Ba1,"400,000",409200.0,0.21,10/09/2020
PGHY,,AO2641279,Liquid Telecommunications Financing Plc,8.50,07/13/2022,07/13/2017,10/19/2020,NR/B1,"400,000",408672.0,0.21,10/09/2020
PGHY,,AL0862337,Cia General de Combustibles SA,9.50,11/07/2021,11/07/2016,11/09/2020,CCC/NR,"525,000",408187.5,0.21,10/09/2020
PGHY,,AX3286959,ENN Clean Energy International Investment Ltd,7.50,02/27/2021,02/27/2019,N/A,NR/Ba2,"400,000",407499.35,0.21,10/09/2020
PGHY,,AO0230463,Stillwater Mining Co,6.12,06/27/2022,06/27/2017,11/09/2020,B+/Ba3,"400,000",407462.8,0.21,10/09/2020
PGHY,,AN2172475,Barminco Finance Pty Ltd,6.62,05/15/2022,04/26/2017,10/21/2020,BB/Ba3,"400,000",407454.0,0.21,10/09/2020
PGHY,,AM9233934,Japfa Comfeed Indonesia Tbk PT,5.50,03/31/2022,03/31/2017,11/09/2020,BB-/NR,"400,000",406998.38,0.21,10/09/2020
PGHY,,35671DAU9,Freeport-McMoRan Inc,3.55,03/01/2022,02/13/2012,12/01/2021,BB/Ba1,"400,000",406890.0,0.21,10/09/2020
PGHY,,AM3008480,Rusal Capital DAC,5.12,02/02/2022,02/02/2017,N/A,NR/B1,"400,000",406495.6,0.21,10/09/2020
PGHY,,EI5457003,Halyk Savings Bank of Kazakhstan JSC,7.25,01/28/2021,01/28/2011,N/A,BB/Ba3,"400,000",406154.4,0.21,10/09/2020
PGHY,,JK8733616,Banco Nacional de Costa Rica,5.88,04/25/2021,04/25/2016,N/A,NR/B2,"400,000",405754.0,0.21,10/09/2020
PGHY,,EI5476219,Banco Safra S A/Luxembourg,6.75,01/27/2021,01/27/2011,N/A,NA/Ba3,"400,000",405588.0,0.21,10/09/2020
PGHY,,67059TAD7,NuStar Logistics LP,6.75,02/01/2021,08/19/2013,N/A,BB-/Ba3,"400,000",405450.0,0.21,10/09/2020
PGHY,,451102BJ5,Icahn Enterprises LP / Icahn Enterprises Finance Corp,6.25,02/01/2022,05/24/2017,11/09/2020,BB+/Ba3,"400,000",405390.0,0.21,10/09/2020
PGHY,,AN0568328,JSW Steel Ltd,5.25,04/13/2022,04/12/2017,N/A,NR/Ba2,"400,000",405248.46,0.21,10/09/2020
PGHY,,EI6469999,Turkiye Garanti Bankasi AS,6.25,04/20/2021,04/20/2011,N/A,NA/B2,"400,000",404660.0,0.21,10/09/2020
PGHY,,EJ9871504,Honduras Government International Bond,8.75,12/16/2020,12/16/2013,N/A,BB-/B1,"400,000",404500.0,0.21,10/09/2020
PGHY,,46556MAB8,Itau Unibanco Holding SA/Cayman Island,5.75,01/22/2021,09/23/2010,N/A,NR/Ba3,"400,000",404500.0,0.21,10/09/2020
PGHY,,AP1352750,SAN Miguel Industrias Pet SA,4.50,09/18/2022,09/18/2017,11/09/2020,NR/Ba2,"400,000",404294.0,0.21,10/09/2020
PGHY,,EI8155695,DCP Midstream Operating LP,4.75,09/30/2021,09/19/2011,06/30/2021,BB+/Ba2,"400,000",404000.0,0.21,10/09/2020
PGHY,,AN0215524,Indika Energy Capital II Pte Ltd,6.88,04/10/2022,04/10/2017,11/09/2020,NA/Ba3,"400,000",403850.01,0.21,10/09/2020
PGHY,,00404AAJ8,Acadia Healthcare Co Inc,5.62,02/15/2023,08/17/2015,11/09/2020,B-/B3,"400,000",403012.0,0.21,10/09/2020
PGHY,,125581GV4,CIT Group Inc,4.12,03/09/2021,03/09/2018,02/09/2021,BB+/Ba1,"400,000",402910.0,0.21,10/09/2020
PGHY,,900123BH2,Turkey Government International Bond,5.62,03/30/2021,03/18/2010,N/A,BB-u/B2,"400,000",402572.0,0.21,10/09/2020
PGHY,,AQ3866136,Shangrao City Construction Investment Development Group Co L,5.70,12/28/2020,12/28/2017,N/A,NA/NA,"400,000",401999.98,0.21,10/09/2020
PGHY,,AX1871232,Hazine Mustesarligi Varlik Kiralama AS,5.80,02/21/2022,02/21/2019,N/A,NR/B2,"400,000",401000.0,0.21,10/09/2020
PGHY,,88166JAA1,Teva Pharmaceutical Finance IV BV,3.65,11/10/2021,11/10/2011,N/A,BB-/Ba2,"400,000",400910.0,0.21,10/09/2020
PGHY,,JK8327591,Bank Muscat SAOG,3.75,05/03/2021,05/03/2016,N/A,BB-/Ba3,"400,000",400822.4,0.21,10/09/2020
PGHY,,EK2664937,First Quantum Minerals Ltd,7.25,05/15/2022,05/13/2014,10/18/2020,CCC+/Caa2u,"400,000",400000.0,0.21,10/09/2020
PGHY,,95081QAK0,WESCO Distribution Inc,5.38,12/15/2021,07/17/2014,11/09/2020,BB-/B2,"399,000",399907.73,0.21,10/09/2020
PGHY,,JK9192663,TC Ziraat Bankasi AS,4.75,04/29/2021,04/29/2016,N/A,NR/B2,"400,000",399724.8,0.21,10/09/2020
PGHY,,QZ9470902,Turkiye Vakiflar Bankasi TAO,5.50,10/27/2021,10/27/2016,N/A,NR/B2,"400,000",398577.2,0.21,10/09/2020
PGHY,,EJ2936429,Transnet SOC Ltd,4.00,07/26/2022,07/26/2012,N/A,BB-/Ba1,"400,000",398116.4,0.21,10/09/2020
PGHY,,EK4849858,Teine Energy Ltd,6.88,09/30/2022,09/12/2014,11/09/2020,B+/B3,"400,000",397406.0,0.21,10/09/2020
PGHY,,EJ9870423,Grupo Idesa SA de CV,7.88,12/18/2020,12/18/2013,11/09/2020,NR/NR,"700,000",397257.0,0.21,10/09/2020
PGHY,,LW6888421,Turkiye Halk Bankasi AS,5.00,07/13/2021,07/13/2016,N/A,NR/B3u,"400,000",395604.0,0.20,10/09/2020
PGHY,,00213MAK0,APX Group Inc,7.88,12/01/2022,08/05/2016,11/09/2020,B-/B3,"393,000",394927.67,0.20,10/09/2020
PGHY,,26885BAD2,EQM Midstream Partners LP,4.75,07/15/2023,06/25/2018,06/15/2023,BB-/Ba3,"389,000",394543.25,0.20,10/09/2020
PGHY,,22025YAQ3,CoreCivic Inc,5.00,10/15/2022,09/25/2015,07/15/2022,BB/Ba1,"400,000",393406.0,0.20,10/09/2020
PGHY,,EK5929873,Blue Racer Midstream LLC / Blue Racer Finance Corp,6.12,11/15/2022,11/13/2014,11/09/2020,B/B2,"400,000",392890.0,0.20,10/09/2020
PGHY,,48666KAR0,KB Home,7.50,09/15/2022,07/31/2012,N/A,BB/Ba3,"359,000",392571.89,0.20,10/09/2020
PGHY,,645370AB3,New Home Co Inc/The,7.25,04/01/2022,09/07/2017,11/09/2020,B-/B3,"393,000",392416.4,0.20,10/09/2020
PGHY,,AX3287304,Shriram Transport Finance Co Ltd,5.70,02/27/2022,02/27/2019,N/A,BB-/NR,"400,000",390248.21,0.20,10/09/2020
PGHY,,LW3411201,Provincia de Cordoba,7.12,06/10/2021,06/10/2016,N/A,CC/Ca,"650,000",390006.5,0.20,10/09/2020
PGHY,,EJ0476816,Turkiye Is Bankasi AS,6.00,10/24/2022,10/24/2012,N/A,NA/Caa2,"400,000",389023.2,0.20,10/09/2020
PGHY,,EJ4199208,Turkiye Vakiflar Bankasi TAO,6.00,11/01/2022,11/01/2012,N/A,NR/Caa3,"400,000",388809.6,0.20,10/09/2020
PGHY,,38869PAL8,Graphic Packaging International LLC,4.88,11/15/2022,11/06/2014,08/15/2022,BB+/Ba2,"370,000",385175.55,0.20,10/09/2020
PGHY,,AP7864931,Multibank Inc,4.38,11/09/2022,11/09/2017,N/A,BB+/NR,"375,000",383818.13,0.20,10/09/2020
PGHY,,AV4656881,China Grand Automotive Services Ltd,8.62,04/08/2022,04/08/2019,N/A,NA/NA,"450,000",382498.66,0.20,10/09/2020
PGHY,,AQ8490759,TBLA International Pte Ltd,7.00,01/24/2023,01/24/2018,01/24/2021,NR/Ba3,"400,000",380989.28,0.20,10/09/2020
PGHY,,AQ2890665,Alpha Holding SA de CV,10.00,12/19/2022,12/19/2017,12/19/2020,B/B2,"450,000",379129.5,0.20,10/09/2020
PGHY,,38869PAK0,Graphic Packaging International LLC,4.75,04/15/2021,04/02/2013,01/15/2021,BB+/Ba2,"375,000",378750.0,0.20,10/09/2020
PGHY,,910047AJ8,United Airlines Holdings Inc,4.25,10/01/2022,09/29/2017,N/A,B/Ba3,"400,000",377920.0,0.20,10/09/2020
PGHY,,AR1009752,Energy Ventures Gom LLC / EnVen Finance Corp,11.00,02/15/2023,02/15/2018,11/09/2020,B+/Caa2,"500,000",376822.5,0.19,10/09/2020
PGHY,,QZ9653770,Codere Finance 2 Luxembourg SA,7.62,11/01/2021,11/08/2016,11/09/2020,CC/Caa3,"700,000",376425.0,0.19,10/09/2020
PGHY,,AP1551625,Hong Kong Red Star Macalline Universal Home Furnishings Ltd,3.38,09/21/2022,09/21/2017,N/A,BB/NR,"400,000",373987.38,0.19,10/09/2020
PGHY,,EK1572438,Bombardier Inc,6.00,10/15/2022,04/03/2014,11/09/2020,CCC/Caa3,"400,000",372250.0,0.19,10/09/2020
PGHY,DEN ,24790A101,Denbury Inc,,,,N/A,NR/NR,"21,813",372129.78,0.19,10/09/2020
PGHY,,12686CBB4,CSC Holdings LLC,5.88,09/15/2022,09/27/2012,N/A,B/B3,"350,000",370781.25,0.19,10/09/2020
PGHY,,EJ5533066,Banco de Bogota SA,5.38,02/19/2023,02/19/2013,N/A,NA/Ba2,"350,000",369341.0,0.19,10/09/2020
PGHY,,AQ3161298,TECPETROL SA,4.88,12/12/2022,12/12/2017,12/12/2020,NR/Caa1,"400,000",369004.0,0.19,10/09/2020
PGHY,,595017AN4,Microchip Technology Inc,3.92,06/01/2021,05/29/2018,N/A,NR/Baa3,"360,000",367196.13,0.19,10/09/2020
PGHY,,AP9967435,China South City Holdings Ltd,7.25,11/20/2022,11/20/2017,N/A,B-/NR,"400,000",365488.25,0.19,10/09/2020
PGHY,,AM9668501,Ascent Resources Utica Holdings LLC / ARU Finance Corp,10.00,04/01/2022,04/05/2017,11/09/2020,D/Caa1,"365,000",363175.0,0.19,10/09/2020
PGHY,,50077LAJ5,Kraft Heinz Foods Co,3.50,07/15/2022,08/19/2016,10/24/2020,BB+/Baa3,"340,000",356058.35,0.18,10/09/2020
PGHY,,AM3916401,Vericast Corp,8.38,08/15/2022,02/08/2017,11/09/2020,CCC+/Caa1,"350,000",343875.0,0.18,10/09/2020
PGHY,,AN7982357,Taseko Mines Ltd,8.75,06/15/2022,06/14/2017,11/09/2020,CCC+/Caa1,"355,000",343822.83,0.18,10/09/2020
PGHY,,EJ5203645,Indo Energy Finance II BV,6.38,01/24/2023,01/24/2013,11/09/2020,B+/Ba3,"342,000",339444.02,0.18,10/09/2020
PGHY,,896818AL5,Triumph Group Inc,5.25,06/01/2022,09/24/2014,11/09/2020,CCC-/Ca,"400,000",339000.0,0.18,10/09/2020
PGHY,,EJ2194078,Guatemala Government Bond,5.75,06/06/2022,06/06/2012,N/A,BB-/Ba1,"320,000",338963.2,0.18,10/09/2020
PGHY,,AP0965768,Turkiye Ihracat Kredi Bankasi AS,4.25,09/18/2022,09/18/2017,N/A,BB-u/B2,"350,000",334677.77,0.17,10/09/2020
PGHY,,60937GAB2,Mongolia Government International Bond,5.12,12/05/2022,12/05/2012,N/A,B/B3,"326,000",334138.95,0.17,10/09/2020
PGHY,,EJ4808303,Zoomlion HK SPV Co Ltd,6.12,12/20/2022,12/20/2012,N/A,B+/NA,"317,000",330952.76,0.17,10/09/2020
PGHY,,QJ2206937,Hrvatska Elektroprivreda,5.88,10/23/2022,10/23/2015,N/A,BB+/Ba2,"300,000",326251.2,0.17,10/09/2020
PGHY,,AQ6875035,Tahoe Group Global Co Ltd,7.88,01/17/2021,01/17/2018,N/A,NR/Cau,"900,000",324000.0,0.17,10/09/2020
PGHY,,AN2210101,4finance SA,10.75,05/01/2022,04/28/2017,10/19/2020,B+/B2,"400,000",319506.08,0.17,10/09/2020
PGHY,,03512TAC5,AngloGold Ashanti Holdings PLC,5.12,08/01/2022,07/30/2012,N/A,BB+/Baa3,"300,000",316877.27,0.16,10/09/2020
PGHY,,AP3462490,Fidelity Bank PLC,10.50,10/16/2022,10/16/2017,N/A,B-/NR,"300,000",314029.8,0.16,10/09/2020
PGHY,,QJ1137778,Ukraine Government International Bond,7.75,09/01/2022,11/12/2015,N/A,B/B3u,"300,000",313464.0,0.16,10/09/2020
PGHY,,AP9101001,Petropavlovsk 2016 Ltd,8.12,11/14/2022,11/14/2017,08/14/2022,B-/NR,"300,000",312001.5,0.16,10/09/2020
PGHY,,984121CP6,Xerox Corp,4.07,03/17/2022,09/19/2017,N/A,BB/Ba1,"300,000",307804.5,0.16,10/09/2020
PGHY,,345370CV0,Ford Motor Co,8.50,04/21/2023,04/22/2020,N/A,BB+/Ba2,"275,000",305237.63,0.16,10/09/2020
PGHY,,900123BZ2,Turkey Government International Bond,6.25,09/26/2022,01/26/2012,N/A,BB-u/B2,"300,000",304106.1,0.16,10/09/2020
PGHY,,78454LAK6,SM Energy Co,6.12,11/15/2022,07/09/2015,11/09/2020,B-/Caa2,"400,000",303406.0,0.16,10/09/2020
PGHY,,AO4759814,DAE Funding LLC,4.50,08/01/2022,08/04/2017,11/09/2020,BB+/Baa3,"300,000",301125.0,0.16,10/09/2020
PGHY,,LW8905827,Credito Real SAB de CV SOFOM ER,7.25,07/20/2023,07/20/2016,11/09/2020,BB/Ba3,"300,000",298093.5,0.15,10/09/2020
PGHY,,ZS1856112,Shriram Transport Finance Co Ltd,5.95,10/24/2022,04/24/2019,N/A,BB-/NR,"300,000",290655.01,0.15,10/09/2020
PGHY,,AV1868760,HC2 Holdings Inc,11.50,12/01/2021,11/20/2018,11/09/2020,B-/Caa1,"291,000",285907.5,0.15,10/09/2020
PGHY,,AM9348591,Rock International Investment Inc,6.62,12/31/2049,03/27/2017,N/A,NR/NR,"600,000",283860.0,0.15,10/09/2020
PGHY,,03674XAC0,Antero Resources Corp,5.12,12/01/2022,02/27/2015,11/09/2020,B/B3,"300,000",263062.5,0.14,10/09/2020
PGHY,,AT7069400,Voyager Aviation Holdings LLC / Voyager Finance Co,8.50,08/15/2021,08/10/2018,11/09/2020,CCC-/Caa2,"500,000",261250.0,0.14,10/09/2020
PGHY,,AO3598262,ABM Investama Tbk PT,7.12,08/01/2022,08/01/2017,11/09/2020,NA/B1,"400,000",255190.5,0.13,10/09/2020
PGHY,,AM4820701,Athabasca Oil Corp,9.88,02/24/2022,02/24/2017,11/09/2020,B-/NA,"700,000",247460.5,0.13,10/09/2020
PGHY,,EJ3648502,Zambia Government International Bond,5.38,09/20/2022,09/20/2012,N/A,CCC-/Ca,"500,000",246933.31,0.13,10/09/2020
PGHY,,EJ7706660,Ghana Government International Bond,7.88,08/07/2023,08/07/2013,N/A,B-/B3,"230,000",246449.6,0.13,10/09/2020
PGHY,,AQ8076228,SSMS Plantation Holdings Pte Ltd,7.75,01/23/2023,01/23/2018,01/23/2021,NR/B3,"400,000",236000.0,0.12,10/09/2020
PGHY,,747262AK9,QVC Inc,4.38,03/15/2023,08/23/2013,N/A,BB+/Ba2,"225,000",235758.38,0.12,10/09/2020
PGHY,HXOH ,42830K103,Hexion Holdings Corp,,,,N/A,NR/NR,"22,970",235442.5,0.12,10/09/2020
PGHY,,013817AV3,Howmet Aerospace Inc,5.40,04/15/2021,04/21/2011,01/15/2021,BB+/Ba3,"227,000",228986.25,0.12,10/09/2020
PGHY,,QZ9118899,Alam Synergy Pte Ltd,6.62,04/24/2022,10/24/2016,11/09/2020,CC/Caa3,"400,000",228600.72,0.12,10/09/2020
PGHY,,958254AA2,Western Midstream Operating LP,5.38,06/01/2021,05/18/2011,03/01/2021,BB+/Ba2,"225,000",226192.5,0.12,10/09/2020
PGHY,,402040AQ2,Guitar Center Inc,13.00,04/15/2022,07/06/2020,11/09/2020,NR/NR,"479,089",225171.83,0.12,10/09/2020
PGHY,,761519BD8,Revlon Consumer Products Corp,5.75,02/15/2021,12/23/2013,11/09/2020,C/C,"636,000",219620.34,0.11,10/09/2020
PGHY,,AM3444438,Polyus Finance PLC,5.25,02/07/2023,02/07/2017,N/A,BB/Ba1,"200,000",213906.0,0.11,10/09/2020
PGHY,,59001AAQ5,Meritage Homes Corp,7.00,04/01/2022,08/06/2012,N/A,BB/Ba2,"200,000",213703.0,0.11,10/09/2020
PGHY,,00101JAH9,ADT Security Corp/The,4.12,06/15/2023,05/17/2013,N/A,BB-/Ba3,"200,000",211879.0,0.11,10/09/2020
PGHY,,ZS1856179,RongXingDa Development BVI Ltd,8.00,04/24/2022,04/24/2019,04/24/2021,B+/B1,"215,000",210968.01,0.11,10/09/2020
PGHY,,QZ8565579,Polyus Finance PLC,4.70,03/28/2022,10/26/2016,N/A,BB/Ba1,"200,000",207220.0,0.11,10/09/2020
PGHY,,EJ0537211,Bombardier Inc,5.75,03/15/2022,03/08/2012,N/A,CCC/Caa3,"215,000",207152.5,0.11,10/09/2020
PGHY,,144285AK9,Carpenter Technology Corp,4.45,03/01/2023,02/26/2013,12/01/2022,BBB-/Ba3,"200,000",206872.14,0.11,10/09/2020
PGHY,,268648AN2,EMC Corp,3.38,06/01/2023,06/06/2013,03/01/2023,BB-/WR,"200,000",206500.0,0.11,10/09/2020
PGHY,,654902AD7,Nokia Oyj,3.38,06/12/2022,06/12/2017,N/A,BB+/Ba2,"200,000",206375.0,0.11,10/09/2020
PGHY,,AU2899451,Gemdale Ever Prosperity Investment Ltd,6.00,09/06/2021,09/06/2018,11/09/2020,BB-/Ba3,"200,000",206250.0,0.11,10/09/2020
