Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
BSCP,,031162CV0,Amgen Inc,1.90,02/21/2025,02/21/2020,01/21/2025,A-/Baa1,"500,000",525284.09,0.08,10/09/2020
BSCP,,23317HAD4,SITE Centers Corp,3.62,02/01/2025,01/22/2015,11/01/2024,BBB-/Baa3,"509,000",520956.81,0.08,10/09/2020
BSCP,,00774MAN5,AerCap Ireland Capital DAC / AerCap Global Aviation Trust,6.50,07/15/2025,06/08/2020,06/15/2025,BBB/Baa3,"449,000",488789.05,0.07,10/09/2020
BSCP,,717081EX7,Pfizer Inc,.80,05/28/2025,05/28/2020,04/28/2025,AA-/A1,"397,000",400788.32,0.06,10/09/2020
BSCP,,98459LAA1,Yale University,.87,04/15/2025,06/09/2020,03/15/2025,AAA/Aaa,"397,000",400264.82,0.06,10/09/2020
BSCP,,191216CN8,Coca-Cola Co/The,2.95,03/25/2025,03/25/2020,02/25/2025,A+/A1,"215,000",237038.67,0.04,10/09/2020
BSCP,,039482AA2,Archer-Daniels-Midland Co,2.75,03/27/2025,03/27/2020,02/27/2025,A/A2,"200,000",217375.76,0.03,10/09/2020
BSCP,,02665WDN8,American Honda Finance Corp,1.00,09/10/2025,09/10/2020,N/A,A-/A3,"200,000",200650.79,0.03,10/09/2020
BSCP,,00724PAB5,Adobe Inc,1.90,02/01/2025,02/03/2020,01/01/2025,A/A2,"97,000",102547.89,0.02,10/09/2020
BSCP,-CASH-,CASHUSD00,Cash/Receivables/Payables,.00,,,N/A,NR/NR,"-17,609",-17609.17,-0.00,10/09/2020
